,qid,docid,rating,bm25,passage_length,c,df,cf,idf,c_idf
4144,733132,736976,0,0.0,263,0,788675,963300,10.374015100023547,0.0
4145,670464,3994687,0,0.0,688,0,2099037,2683684,15.066596656416236,0.0
4146,440433,5493552,0,0.0,792,0,32968,43892,18.10751290669218,0.0
4147,118542,7378089,0,0.0,389,0,199512,295362,12.614277036585328,0.0
4148,622154,559437,0,0.0,472,0,1453070,1868294,8.33354952469383,0.0
4149,623178,3834762,0,0.0,415,0,1200141,1498400,10.506956597265019,0.0
4150,720634,1233714,0,0.0,223,0,543271,664371,5.4524818291951185,0.0
4151,687780,7520043,0,0.0,480,0,544076,665471,5.450904152627031,0.0
4152,330417,4380133,0,1.2578082084655762,514,3,3333045,4825997,11.266377299814701,202.78841880387216
4153,700852,1841824,0,0.0,640,0,561474,689792,8.108908826877286,0.0
4154,538571,2992622,0,0.0,278,0,222205,272573,21.4222399611829,0.0
4155,56147,3760928,0,0.0,298,0,302512,398528,18.315109188451743,0.0
4156,325092,6468814,0,0.0,259,0,1823178,2236750,13.945126348861642,0.0
4157,389949,4523007,0,0.0,364,0,209777,250499,15.545520678108108,0.0
4158,549332,6781372,0,0.0,138,0,1297625,1623046,6.275647489067202,0.0
4159,336145,6559765,0,0.0,227,0,732480,935124,9.91843026123006,0.0
4160,811281,19986,0,0.0,302,0,612794,765721,10.613570035971238,0.0
4161,887846,74654,0,0.0,249,0,693393,881021,10.341656101731793,0.0
4162,97179,70503,0,0.0,268,0,682801,906244,13.675317076784406,0.0
4163,659815,6478495,0,0.0,259,0,720426,970009,10.269089550539753,0.0
4164,298459,740857,0,1.2357327938079834,260,1,3273514,4108453,9.557077247563933,41.702853804680984
4165,791661,8162799,0,0.0,129,0,605209,763829,10.711607212355045,0.0
4166,615081,6886908,0,0.0,276,0,712739,955616,10.05018793684071,0.0
4167,1153715,355970,0,0.0,572,0,543406,664579,5.452217097497863,0.0
4168,443754,4930128,0,0.0,809,0,212357,321781,28.278457605497678,0.0
4169,864588,2419889,0,0.0,280,0,2020966,3553197,6.38191962080879,0.0
4170,10818,4105642,0,0.0,293,0,413723,509326,14.48017967498817,0.0
4171,5414,4901911,0,0.0,585,0,47235,67463,16.672860047311083,0.0
4172,627959,8720981,0,1.723043441772461,313,1,1207469,1546366,11.452025561304374,11.452025561304374
4173,937575,8420740,0,1.3060779571533203,517,1,2005871,2437306,17.18753971050407,17.18753971050407
4174,265528,6275156,0,0.0,629,0,2444298,4137665,7.977637391894978,0.0
4175,708543,8327686,0,0.0,391,0,543409,664558,5.4522112152693705,0.0
4176,66036,3527488,0,0.0,301,0,3324784,4684983,6.449965687709662,0.0
4177,229992,3068780,0,0.0,299,0,2508032,3335882,8.387989003240662,0.0
4178,928023,2207920,0,1.3880295753479004,433,1,1610732,2172994,9.318323848569884,30.524878166067637
4179,279157,5752929,0,0.9823744297027588,299,1,2430449,3095712,9.704514730686075,26.188912279838995
4180,31395,326250,0,0.0,302,0,811946,1394835,11.48139541841583,0.0
4181,208190,128938,0,0.0,179,0,706862,931280,10.238314731046815,0.0
4182,73378,3434034,0,0.0,291,0,1776760,2500176,5.788514192584678,0.0
4183,46308,4591867,0,2.440512180328369,541,3,566943,854161,9.143523068018741,56.76241750396238
4184,522468,6278316,0,0.0,114,0,204847,314779,15.74782593721274,0.0
4185,1059167,8441465,0,0.0,403,0,608537,776630,13.687770302063003,0.0
4186,327333,6405240,0,0.0,301,0,1783336,2237584,11.515865002646937,0.0
4187,1043852,8159845,0,0.0,224,0,1420267,1771839,10.297845232832419,0.0
4188,134809,12162,0,0.0,470,0,209732,250456,7.434911192308508,0.0
4189,116829,7493183,0,1.041593074798584,573,1,1069100,1475616,21.33085651091792,21.33085651091792
4190,588079,6743530,0,0.0,540,0,663953,846393,13.069703984876101,0.0
4191,858560,5958022,0,0.0,276,0,801717,987636,12.288581900763624,0.0
4192,863316,4613000,0,0.0,313,0,758871,1058503,13.047113342650343,0.0
4193,606374,8184514,0,0.0,348,0,721724,968519,10.03463271346494,0.0
4194,265066,5706848,0,0.0,241,0,912624,1152413,9.344020067077016,0.0
4195,1036411,8830674,0,0.0,479,0,480917,583080,8.570038599418192,0.0
4196,314174,5213947,0,0.0,463,0,1771508,2254136,9.937989506577683,0.0
4197,949693,8064481,0,0.0,310,0,1296331,1632768,8.150199571209692,0.0
4198,677539,3280293,0,1.273531436920166,633,1,842347,1019270,7.685669281179624,15.846654461464158
4199,777335,6932509,0,0.0,268,0,975295,1307611,9.68043260384088,0.0
4200,691260,7627591,0,0.0,469,0,1487716,1822361,9.24122989772907,0.0
4201,150060,6810319,0,2.0108141899108887,240,1,1227444,1908752,9.261002955674508,16.69690177805029
4202,691257,7111109,0,0.0,426,0,543273,664364,5.452477906795428,0.0
4203,984805,7324296,0,0.0,373,0,361378,435752,9.813763638797841,0.0
4204,319649,882458,0,0.0,276,0,1386880,1743640,12.34980403835371,0.0
4205,327003,5534081,0,0.0,258,0,1809552,2329740,12.120370718226237,0.0
4206,452406,3055814,0,0.0,106,0,232806,345752,18.793677615310067,0.0
4207,921950,6213615,0,0.0,542,0,580884,720656,8.09870648344333,0.0
4208,1039708,2666414,0,0.0,276,0,479602,581311,8.575662300448212,0.0
4209,914081,182983,0,0.0,203,0,957139,1220287,9.061401632057288,0.0
4210,267132,3696034,0,0.0,240,0,1968108,2606152,19.420594420827324,0.0
4211,406563,3281012,0,0.0,316,0,8555,12017,23.864725246883236,0.0
4212,477723,3556161,0,0.0,333,0,288602,465927,11.861856116219471,0.0
4213,796869,2836867,0,0.0,323,0,544252,665875,8.174942695918816,0.0
4214,903451,7691220,0,0.0,280,0,733507,924387,10.01867966620098,0.0
4215,408868,6141584,0,0.0,270,0,14469,23667,21.465839791729795,0.0
4216,788569,7420569,0,0.0,481,0,620512,756043,13.204391771173073,0.0
4217,429340,8269021,0,0.0,193,0,778019,1036718,23.679815100927463,0.0
4218,1038260,6277563,0,0.0,630,0,481600,584671,8.568990873235903,0.0
4219,255402,5232447,0,0.0,325,0,1562311,1952533,11.54351581709821,0.0
4220,323221,5550760,0,0.0,590,0,1059522,1389980,11.063641409104273,0.0
4221,826791,552001,0,0.0,546,0,603058,755754,7.978024599841892,0.0
4222,590225,6824909,0,0.0,310,0,633785,779024,10.593548625019768,0.0
4223,4113,8198167,0,0.0,204,0,6336942,10537665,5.091458058228003,0.0
4224,976886,474937,0,0.0,221,0,2126361,2786630,7.809448615240603,0.0
4225,511343,8026420,0,0.0,305,0,638618,1070612,17.32643336825647,0.0
4226,484349,6544918,0,0.0,343,0,198867,323607,23.757206056571718,0.0
4227,187703,8002883,0,0.0,287,0,211780,253260,12.068128925768582,0.0
4228,456471,266299,0,0.0,302,0,1136303,1358096,8.422130456812939,0.0
4229,588205,4902226,0,0.0,400,0,606255,748320,10.714314660813487,0.0
4230,1142957,7841177,0,0.0,389,0,1418797,1740688,10.723361988928351,0.0
4231,819152,3828432,0,0.0,229,0,1027360,1279187,11.441065742202053,0.0
4232,540047,8498182,0,0.0,294,0,296544,351730,24.069044493215777,0.0
4233,761195,3370400,0,0.0,489,0,4318532,6454661,10.969405525347435,0.0
4234,749378,1203926,0,0.0,308,0,543418,664538,8.178403104083344,0.0
4235,244480,7857485,0,3.6371469497680664,308,4,2027617,2612853,13.709194327006946,104.82496195381161
4236,242202,6216982,0,0.0,258,0,2666984,3533288,7.722135646312449,0.0
4237,610040,1332071,0,0.0,367,0,1017005,1332620,12.085246924162263,0.0
4238,1004946,5378028,0,0.0,324,0,4040402,5302894,6.244918298840948,0.0
4239,60559,5631321,0,0.0,261,0,63727,150755,9.856010823689104,0.0
4240,579341,7506815,0,0.0,279,0,897130,1159810,11.5101727499373,0.0
4241,20053,2442856,0,0.0,311,0,458457,665914,13.257395264664696,0.0
4242,252183,7382654,0,0.0,155,0,1754513,2186045,14.66013820828309,0.0
4243,758154,7935527,0,0.0,254,0,662884,833764,7.961046694668915,0.0
4244,961464,8334577,0,2.2203209400177,242,1,1488020,1914178,11.995777768357627,22.39378458754318
4245,312577,8677069,0,0.0,329,0,2012417,2484301,15.126069260986824,0.0
4246,885084,4137020,0,0.0,315,0,1418582,1906636,10.12159764110236,0.0
4247,509337,2263461,0,0.0,557,0,241351,289534,16.69534553162911,0.0
4248,754262,8706568,0,0.0,567,0,682622,895713,10.188721700929953,0.0
4249,505926,5449666,0,0.0,457,0,107690,195854,15.098404405638174,0.0
4250,33357,6351240,0,0.0,580,0,593222,1065365,8.583136543925312,0.0
4251,538865,8184297,0,0.0,252,0,393291,564910,11.03650199054414,0.0
4252,492285,1328690,0,0.0,640,0,364520,564899,15.845641074458973,0.0
4253,246963,3867397,0,0.0,635,0,1564304,1997276,14.569404882000677,0.0
4254,134616,8190225,0,0.0,290,0,230241,278584,14.67839198087534,0.0
4255,3259,7314276,0,0.0,347,0,589767,1009320,15.724039617421742,0.0
4256,399706,622334,0,0.0,287,0,40105,67631,33.54895962433914,0.0
4257,957280,4662507,0,0.0,319,0,954671,1151712,8.879849826415196,0.0
4258,206149,7226266,0,0.0,140,0,240717,361707,20.79199830057973,0.0
4259,546616,6967121,0,0.0,217,0,231593,336218,16.559431690822418,0.0
4260,479436,953577,0,0.0,231,0,236124,282478,21.49270751207115,0.0
4261,44098,4243070,0,0.0,236,0,971122,1497548,14.930446952411302,0.0
4262,622318,7968448,0,1.5049562454223633,293,1,1267170,1595763,10.337739875953059,30.25375121133585
4263,397055,5781676,0,0.0,455,0,209746,250462,16.200795346963886,0.0
4264,473970,2475829,0,0.0,519,0,643142,820728,14.032432410239101,0.0
4265,1034949,3084412,0,0.0,281,0,484045,587523,11.405528828309741,0.0
4266,1146978,4131673,0,1.5480895042419434,290,1,948139,1183260,14.089008539888018,51.59646134131801
4267,554010,6034830,0,0.0,441,0,947192,1218236,12.094984501198777,0.0
4268,1022454,8057666,0,0.0,474,0,4029666,5356644,4.571989390847488,0.0
4269,1147382,7806005,0,0.0,233,0,1031089,1291629,11.467511435996531,0.0
4270,1163145,8030692,0,0.0,154,0,814552,1005276,7.49694828904395,0.0
4271,984057,8322319,0,0.0,214,0,1868954,2569619,7.973367669675584,0.0
4272,85825,2869492,0,0.0,312,0,38224,45069,26.29605605558932,0.0
4273,724213,1007029,0,0.0,416,0,557385,688272,8.143511709880224,0.0
4274,421046,7597965,0,0.0,249,0,469656,662772,17.44435143462198,0.0
4275,681263,5525559,0,0.0,213,0,600663,746811,10.599229054020437,0.0
4276,821648,6292406,0,0.0,350,0,741248,938104,7.809811520143409,0.0
4277,321970,4858858,0,0.0,323,0,840806,1045207,7.210262872460072,0.0
4278,228585,8743809,0,0.0,294,0,1258281,1580696,9.068206036916477,0.0
4279,189029,3704950,0,0.0,170,0,519223,744584,9.151006579288055,0.0
4280,334950,968476,0,0.0,288,0,769517,985081,9.865012506882643,0.0
4281,841990,8714100,0,0.0,288,0,588138,729807,8.093918782145725,0.0
4282,128708,7162192,0,0.0,259,0,551712,727518,10.04643054181188,0.0
4283,310350,7554025,0,0.0,175,0,1432951,1823335,12.016773586603096,0.0
4284,988847,4669193,0,0.0,581,0,809811,1007390,17.023033636784522,0.0
4285,908776,2373820,0,0.0,241,0,655174,815987,12.9443422935853,0.0
4286,968953,7161474,0,0.0,249,0,986249,1249545,16.12356619722592,0.0
4287,706445,1140550,0,0.0,357,0,917192,1211649,9.572129651949412,0.0
4288,181004,2376165,0,0.0,235,0,579868,854822,22.066622852545567,0.0
4289,903674,3079303,0,0.0,312,0,564058,689507,5.412425017470847,0.0
4290,310799,122286,0,0.0,176,0,2144149,2692292,12.160956853213607,0.0
4291,547091,6157681,0,1.4245638847351074,639,1,394511,567633,10.69735117681708,10.69735117681708
4292,820589,5607372,0,0.0,316,0,786332,1015771,10.104244918785547,0.0
4293,1043462,4761953,0,0.0,186,0,796837,972766,9.87090021047006,0.0
4294,328296,4198612,0,1.1708984375,640,2,3495985,4788265,12.584881706810016,72.47463843161337
4295,354351,6064077,0,0.0,319,0,2606845,3523781,11.503911818887705,0.0
4296,493518,2922101,0,0.0,463,0,178211,271524,16.908503092366782,0.0
4297,65819,4733746,0,0.0,233,0,2095431,2883774,6.784325495923866,0.0
4298,410324,3075826,0,0.0,253,0,134595,181768,14.329810521401406,0.0
4299,3247,7172493,0,0.0,648,0,1985973,2489914,12.808427638726338,0.0
4300,289287,3842651,0,0.0,399,0,1692163,2143114,16.76959076099334,0.0
4301,941418,7618586,0,0.0,239,0,1262450,1529589,8.279980026167914,0.0
4302,300728,1295828,0,2.575489044189453,459,3,5894414,8949486,5.409470107019244,95.88918454943078
4303,893808,3659734,0,0.0,222,0,1525674,2288156,9.741130941232674,0.0
4304,139818,5360736,0,0.0,361,0,220980,267101,11.08717183191169,0.0
4305,546739,2292381,0,0.0,325,0,435995,656133,10.493063372991038,0.0
4306,975424,1285168,0,0.0,318,0,340436,391071,9.7681365765607,0.0
4307,996919,7020797,0,0.0,513,0,333276,397646,9.845608090381413,0.0
4308,67620,5644346,0,0.0,461,0,1854770,2596023,7.165091367438448,0.0
4309,589375,5813577,0,0.0,445,0,597606,756635,10.783897629720423,0.0
4310,620159,5195275,0,1.9089808464050293,285,1,1383393,1697712,15.861460032959563,15.861460032959563
4311,909118,7602536,0,0.0,274,0,1078808,1390812,14.743033186187386,0.0
4312,419252,1453244,0,0.0,333,0,37783,46498,13.100997388922014,0.0
4313,390400,5128595,0,0.0,405,0,99507,151850,25.94582134161883,0.0
4314,58157,4383398,0,0.0,369,0,1209267,1686225,27.97136756008682,0.0
4315,546299,616866,0,0.0,319,0,129861,213795,17.78286206164873,0.0
4316,727076,7346808,0,0.0,303,0,917935,1108501,7.466881571448599,0.0
4317,459927,7876524,0,0.0,314,0,125042,200543,19.011738279715093,0.0
4318,220091,8181139,0,0.0,322,0,1116384,1410299,10.5586248768827,0.0
4319,561263,1167005,0,0.0,449,0,1912199,2450848,14.142429345713959,0.0
4320,1011112,6786020,0,0.0,228,0,3265252,4403024,7.440098094418998,0.0
4321,877770,1578201,0,0.0,240,0,700859,872389,12.940783595765392,0.0
4322,613281,1304987,0,0.0,665,0,1015738,1330764,12.089110612090787,0.0
4323,1160063,4228449,0,0.0,326,0,1386031,1823724,12.902450518733735,0.0
4324,117168,924911,0,0.0,310,0,500881,661882,11.02508136682918,0.0
4325,708439,7648909,0,0.0,593,0,543262,664348,5.452499480160725,0.0
4326,597118,698410,0,0.0,577,0,623983,782990,7.888359805998833,0.0
4327,893124,8405795,0,0.0,281,0,595361,729074,10.70969943228606,0.0
4328,31701,4992778,0,0.0,591,0,592785,1062517,9.255708645730696,0.0
4329,969331,459155,0,2.2024567127227783,544,1,635084,781341,20.352663603013692,81.72150960462984
4330,862480,7750824,0,0.0,316,0,543466,664790,5.452099458693615,0.0
4331,570542,738347,0,0.0,292,0,544021,665279,5.451011874745299,0.0
4332,3894,1695651,0,0.0,225,0,1990798,2599461,10.909066156235038,0.0
4333,954085,1094089,0,0.0,240,0,1324352,1603128,5.731076557084599,0.0
4334,338301,7555751,0,0.0,301,0,810233,1030738,12.803928147670952,0.0
4335,575221,3315580,0,0.0,275,0,1495540,1874532,9.516599572305646,0.0
4336,1039210,5266571,0,0.0,282,0,2276945,3021352,17.19358088390841,0.0
4337,173272,3486765,0,0.9463989734649658,309,1,1634288,2107852,9.946256356460783,18.408593178418712
4338,200136,6614985,0,0.0,489,0,232673,353182,16.096450461892363,0.0
4339,915771,1471488,0,0.0,833,0,967871,1238009,9.050123074943286,0.0
4340,317453,555961,0,0.0,354,0,1861945,2564015,13.455954046851295,0.0
4341,258087,5361727,0,0.0,339,0,1800594,2274472,12.905415496102599,0.0
4342,935434,7737308,0,0.0,344,0,1045261,1249124,10.44637511577826,0.0
4343,175776,4803308,0,0.0,290,0,262974,325328,14.541034335974096,0.0
4344,638243,272005,0,0.0,319,0,884147,1061879,9.521673260289939,0.0
4345,286850,8698378,0,0.0,297,0,1023036,1249471,6.772797873242179,0.0
4346,981143,4610688,0,0.0,213,0,305629,352666,6.659424491232291,0.0
4347,492301,6295681,0,0.0,378,0,280922,474786,23.614856902238984,0.0
4348,747978,5786430,0,1.9472417831420898,248,2,590419,733531,8.001604357119717,32.18431590271518
4349,515017,6920729,0,0.0,171,0,87899,160326,28.047011861140575,0.0
4350,127633,3139105,0,0.0,226,0,264447,353113,12.325229175842189,0.0
4351,716598,7446819,0,0.0,202,0,566187,693592,8.130889845384054,0.0
4352,83197,5726108,0,0.0,525,0,46145,59770,21.869886059604184,0.0
4353,605455,44814,0,0.0,271,0,792367,1086922,12.262257390107182,0.0
4354,505638,8451746,0,0.0,292,0,507008,679542,23.924616424147565,0.0
4355,485773,8429046,0,0.0,250,0,451165,560775,14.6615398805572,0.0
4356,535810,3278504,0,0.0,163,0,218799,349903,21.307186529402024,0.0
4357,97557,4833160,0,0.0,188,0,848075,1185486,15.407181005011292,0.0
4358,1159419,697917,0,0.0,220,0,1382848,1880968,13.053631287493856,0.0
4359,996979,830388,0,0.0,328,0,311000,359966,6.641374154257962,0.0
4360,431667,7198399,0,0.0,299,0,4685,7462,16.010052638975033,0.0
4361,631169,8689100,0,0.0,219,0,3251572,5087567,14.604602421996724,0.0
4362,605483,746178,0,0.0,529,0,727672,975886,10.027429396700176,0.0
4363,185570,8299020,0,0.0,308,0,245385,333611,24.193234810156817,0.0
4364,555324,5905305,0,0.0,496,0,600205,747985,10.649204694427832,0.0
4365,681622,3488401,0,0.0,337,0,648055,802725,7.98557830403927,0.0
4366,1158076,4138649,0,0.0,279,0,558927,688850,8.118602057808463,0.0
4367,818732,4017062,0,0.0,310,0,1538512,1901036,11.472646901684346,0.0
4368,937948,3433410,0,0.0,250,0,1134356,1380804,14.392134587007712,0.0
4369,1156083,8350325,0,0.0,341,0,308112,424879,18.182904542710766,0.0
4370,512430,7564833,0,0.0,249,0,150865,259376,8.107805484717899,0.0
4371,732137,6833392,0,0.0,531,0,554758,683527,8.142174393649903,0.0
4372,861919,5307525,0,0.0,217,0,543338,664476,5.452350436150983,0.0
4373,796508,5614529,0,0.0,407,0,563857,704742,8.139044661904641,0.0
4374,863774,5279810,0,0.0,402,0,2216316,3072838,8.92557347154845,0.0
4375,1037454,6644713,0,0.0,299,0,543088,660416,11.198464256181591,0.0
4376,712472,2172969,0,0.0,256,0,614160,761320,7.91626550883836,0.0
4377,253438,4199310,0,0.0,278,0,2516768,3130050,14.314193566301292,0.0
4378,827092,2780286,0,0.0,331,0,1010382,1243694,12.22430639306435,0.0
4379,85153,5918796,0,0.0,286,0,111867,185274,25.65604956562049,0.0
4380,1142618,3532878,0,0.0,304,0,866982,1051505,6.715241303514084,0.0
4381,756520,6604356,0,0.0,564,0,544376,665842,5.450316756496056,0.0
4382,72913,2301227,0,0.0,254,0,1633566,2257614,5.982973006425237,0.0
4383,1034776,3585561,0,0.0,575,0,483113,586227,8.567802865584865,0.0
4384,317604,6956470,0,0.0,481,0,1921539,2345998,11.861994533937382,0.0
4385,752516,3357805,0,0.0,213,0,902707,1175363,10.160984946814684,0.0
4386,713071,7653745,0,0.0,514,0,659065,812763,10.529401527903483,0.0
4387,827197,169068,0,0.0,312,0,1215099,1538691,14.319583888915943,0.0
4388,238547,716010,0,1.4260802268981934,632,1,1311078,1656536,14.806800145661382,48.64332172072815
4389,833228,3996961,0,0.0,228,0,995586,1307740,9.415402394555478,0.0
4390,303668,5215175,0,0.0,236,0,1164794,1492778,10.673478138661126,0.0
4391,1046890,3466256,0,0.0,296,0,657665,809933,13.01068454795536,0.0
4392,106752,6488161,0,0.0,213,0,444171,791668,12.885822710557807,0.0
4393,816949,2874738,0,0.0,635,0,1418701,1769070,14.929412323089176,0.0
4394,644734,5499602,0,0.0,273,0,2474014,3186921,13.841690035390021,0.0
4395,278678,197484,0,0.0,263,0,1041171,1282731,8.766983020965597,0.0
4396,728270,7599714,0,0.0,241,0,2145278,2944984,9.242095399574353,0.0
4397,874454,374084,0,0.0,276,0,1058304,1327656,12.159492432372533,0.0
4398,789228,7272851,0,0.0,205,0,543271,664385,5.4524818291951185,0.0
4399,44635,5693256,0,0.0,515,0,418927,672768,15.929880354441035,0.0
4400,936326,4997481,0,0.0,373,0,3328155,4878190,5.5869216568747255,0.0
4401,1182941,167196,0,0.0,292,0,304546,400604,13.488528692231407,0.0
4402,1170813,4575010,0,0.0,313,0,382708,594968,23.535263581357786,0.0
4403,1141092,6813398,0,0.0,257,0,324104,379437,9.927666103056218,0.0
4404,1056519,1094801,0,0.0,244,0,1030539,1283704,17.019846492973443,0.0
4405,967031,1707018,0,0.0,297,0,383297,451778,13.043095532132885,0.0
4406,550063,4700171,0,0.0,315,0,1733985,2121570,9.619748409943949,0.0
4407,1019680,3380112,0,0.0,313,0,3238172,4233015,6.070337398895726,0.0
4408,1184872,5092820,0,0.0,282,0,1581823,2097676,22.050407511230194,0.0
4409,76325,3543661,0,0.0,306,0,3995515,6613428,2.918776558061864,0.0
4410,178314,5306082,0,0.0,359,0,545149,872517,12.783329570279047,0.0
4411,1033859,8544740,0,0.0,285,0,480661,582899,8.570997631327234,0.0
4412,1175926,7585901,0,1.559758186340332,200,1,733890,964436,12.568475481185672,38.50911947818008
4413,1146008,2149238,0,0.0,187,0,596486,744766,7.991148669489112,0.0
4414,195642,4789598,0,0.0,511,0,272641,409335,24.482742696481264,0.0
4415,988884,5097209,0,0.0,168,0,306721,354219,6.655729971499632,0.0
4416,593035,8514224,0,0.0,243,0,561640,693597,10.836613685648768,0.0
4417,254572,4958112,0,3.676840305328369,187,2,1998170,2507554,12.784747771573661,67.4532449275953
4418,130193,1760436,0,0.0,222,0,212967,255591,7.4192296950360905,0.0
4419,991300,4578779,0,0.0,316,0,305903,353068,9.988186499789741,0.0
